CSID,CaseMasterID,csdate,cstype,PolicePersonID
2515,2515,2025-05-05 10:00:00,A,16
2516,2516,2025-07-24 10:00:00,A,17
2517,2517,2025-03-04 10:00:00,A,18
2518,2518,2025-04-19 10:00:00,A,19
2519,2519,2025-12-23 10:00:00,A,20
2520,2520,2025-05-16 10:00:00,A,21
2521,2521,2025-02-27 10:00:00,A,22
2522,2522,2025-06-09 10:00:00,A,23
2523,2523,2025-06-07 10:00:00,A,24
2524,2524,2025-08-18 10:00:00,A,25
2525,2525,2025-10-18 10:00:00,A,26
2526,2526,2025-02-20 10:00:00,A,27
2527,2527,2025-05-19 10:00:00,A,28
2528,2528,2025-01-10 10:00:00,A,29
2529,2529,2025-05-23 10:00:00,A,30
2530,2530,2025-02-21 10:00:00,B,31
2531,2531,2025-02-05 10:00:00,A,32
2532,2532,2025-06-27 10:00:00,C,33
2533,2533,2025-06-08 10:00:00,A,34
2534,2534,2025-10-01 10:00:00,A,35
2535,2535,2025-08-29 10:00:00,A,36
2536,2536,2025-07-10 10:00:00,A,37
2537,2537,2025-10-13 10:00:00,A,38
2538,2538,2025-09-04 10:00:00,A,39
2539,2539,2025-07-19 10:00:00,A,40
2540,2540,2025-05-01 10:00:00,A,41
2541,2541,2025-07-19 10:00:00,A,42
2542,2542,2025-02-25 10:00:00,A,43
2543,2543,2025-11-17 10:00:00,A,44
2544,2544,2025-04-23 10:00:00,A,45
2545,2545,2025-04-17 10:00:00,A,46
2546,2546,2025-04-12 10:00:00,A,47
2547,2547,2025-01-08 10:00:00,A,48
2548,2548,2025-07-18 10:00:00,A,49
2549,2549,2025-01-07 10:00:00,A,50
2550,2550,2025-09-22 10:00:00,A,1
2551,2551,2025-06-17 10:00:00,A,2
2552,2552,2025-01-04 10:00:00,A,3
2553,2553,2025-06-23 10:00:00,A,4
2554,2554,2025-02-06 10:00:00,A,5
2555,2555,2025-01-24 10:00:00,A,6
2556,2556,2025-02-14 10:00:00,A,7
2557,2557,2025-08-05 10:00:00,A,8
2558,2558,2025-06-01 10:00:00,A,9
2559,2559,2025-02-07 10:00:00,A,10
2560,2560,2025-05-31 10:00:00,A,11
2561,2561,2025-03-19 10:00:00,A,12
2562,2562,2025-12-17 10:00:00,A,13
2563,2563,2025-10-21 10:00:00,B,14
2564,2564,2025-04-04 10:00:00,A,15
2565,2565,2025-12-29 10:00:00,A,16
2566,2566,2025-03-03 10:00:00,A,17
2567,2567,2025-08-18 10:00:00,A,18
2568,2568,2025-06-08 10:00:00,A,19
2569,2569,2025-12-02 10:00:00,A,20
2570,2570,2025-11-03 10:00:00,A,21
2571,2571,2025-06-13 10:00:00,A,22
2572,2572,2025-04-16 10:00:00,A,23
2573,2573,2025-10-08 10:00:00,A,24
2574,2574,2025-04-13 10:00:00,A,25
2575,2575,2025-06-17 10:00:00,A,26
2576,2576,2025-11-05 10:00:00,A,27
2577,2577,2025-04-09 10:00:00,A,28
2578,2578,2025-04-27 10:00:00,A,29
2579,2579,2025-12-24 10:00:00,A,30
2580,2580,2025-10-04 10:00:00,A,31
2581,2581,2025-06-06 10:00:00,A,32
2582,2582,2025-05-17 10:00:00,A,33
2583,2583,2025-07-24 10:00:00,A,34
2584,2584,2025-12-21 10:00:00,A,35
2585,2585,2025-09-17 10:00:00,A,36
2586,2586,2025-07-06 10:00:00,A,37
2587,2587,2025-03-06 10:00:00,A,38
2588,2588,2025-09-06 10:00:00,A,39
2589,2589,2025-08-19 10:00:00,A,40
2590,2590,2025-11-19 10:00:00,A,41
2591,2591,2025-11-10 10:00:00,A,42
2592,2592,2025-07-04 10:00:00,A,43
2593,2593,2025-09-18 10:00:00,A,44
2594,2594,2025-07-28 10:00:00,A,45
2595,2595,2025-12-01 10:00:00,A,46
2596,2596,2025-04-10 10:00:00,A,47
2597,2597,2025-09-09 10:00:00,A,48
2598,2598,2025-05-07 10:00:00,A,49
2599,2599,2025-01-10 10:00:00,A,50
2600,2600,2025-09-02 10:00:00,A,1
2601,2601,2025-04-25 10:00:00,A,2
2602,2602,2025-09-24 10:00:00,A,3
2603,2603,2025-05-15 10:00:00,A,4
2604,2604,2025-07-28 10:00:00,A,5
2605,2605,2025-09-15 10:00:00,A,6
2606,2606,2025-03-26 10:00:00,A,7
2607,2607,2025-11-05 10:00:00,A,8
2608,2608,2025-10-31 10:00:00,A,9
2609,2609,2025-06-04 10:00:00,A,10
2610,2610,2025-10-23 10:00:00,A,11
2611,2611,2025-10-17 10:00:00,A,12
2612,2612,2025-10-01 10:00:00,A,13
2613,2613,2025-09-16 10:00:00,A,14
2614,2614,2025-12-20 10:00:00,A,15
2615,2615,2025-08-03 10:00:00,A,16
2616,2616,2025-10-16 10:00:00,A,17
2617,2617,2025-11-20 10:00:00,A,18
2618,2618,2025-06-15 10:00:00,A,19
2619,2619,2025-05-20 10:00:00,A,20
2620,2620,2025-10-22 10:00:00,A,21
2621,2621,2025-09-09 10:00:00,A,22
2622,2622,2025-09-24 10:00:00,A,23
2623,2623,2025-05-24 10:00:00,A,24
2624,2624,2025-11-03 10:00:00,A,25
2625,2625,2025-05-24 10:00:00,A,26
2626,2626,2025-09-02 10:00:00,A,27
2627,2627,2025-11-05 10:00:00,A,28
2628,2628,2025-02-07 10:00:00,A,29
2629,2629,2025-05-14 10:00:00,A,30
2630,2630,2025-01-12 10:00:00,A,31
2631,2631,2025-05-29 10:00:00,A,32
2632,2632,2025-11-18 10:00:00,A,33
2633,2633,2025-07-13 10:00:00,A,34
2634,2634,2025-02-19 10:00:00,A,35
2635,2635,2025-10-15 10:00:00,A,36
2636,2636,2025-12-28 10:00:00,A,37
2637,2637,2025-04-02 10:00:00,A,38
2638,2638,2025-02-17 10:00:00,B,39
2639,2639,2025-02-13 10:00:00,A,40
2640,2640,2025-08-24 10:00:00,A,41
2641,2641,2025-03-28 10:00:00,A,42
2642,2642,2025-06-04 10:00:00,A,43
2643,2643,2025-10-14 10:00:00,A,44
2644,2644,2025-07-02 10:00:00,A,45
2645,2645,2025-10-06 10:00:00,A,46
2646,2646,2025-06-29 10:00:00,A,47
2647,2647,2025-08-21 10:00:00,A,48
2648,2648,2025-12-11 10:00:00,C,49
2649,2649,2025-03-15 10:00:00,A,50
2650,2650,2025-02-17 10:00:00,A,1
2651,2651,2025-02-05 10:00:00,A,2
2652,2652,2025-06-12 10:00:00,A,3
2653,2653,2025-10-09 10:00:00,A,4
2654,2654,2025-12-13 10:00:00,A,5
2655,2655,2025-04-27 10:00:00,A,6
2656,2656,2025-08-24 10:00:00,A,7
2657,2657,2025-05-12 10:00:00,A,8
2658,2658,2025-06-17 10:00:00,A,9
2659,2659,2025-09-21 10:00:00,A,10
2660,2660,2025-05-16 10:00:00,A,11
2661,2661,2025-08-29 10:00:00,A,12
2662,2662,2025-03-08 10:00:00,A,13
2663,2663,2025-09-25 10:00:00,A,14
2664,2664,2025-02-27 10:00:00,A,15
2665,2665,2025-08-19 10:00:00,A,16
2666,2666,2025-06-03 10:00:00,C,17
2667,2667,2025-01-13 10:00:00,A,18
2668,2668,2025-10-05 10:00:00,A,19
2669,2669,2025-02-22 10:00:00,A,20
2670,2670,2025-01-10 10:00:00,B,21
2671,2671,2025-03-19 10:00:00,A,22
2672,2672,2025-07-21 10:00:00,A,23
2673,2673,2025-04-03 10:00:00,A,24
2674,2674,2025-10-07 10:00:00,A,25
2675,2675,2025-10-28 10:00:00,A,26
2676,2676,2025-04-12 10:00:00,A,27
2677,2677,2025-05-10 10:00:00,A,28
2678,2678,2025-07-16 10:00:00,A,29
2679,2679,2025-01-31 10:00:00,A,30
2680,2680,2025-07-04 10:00:00,A,31
2681,2681,2025-05-05 10:00:00,A,32
2682,2682,2025-01-19 10:00:00,A,33
2683,2683,2025-09-11 10:00:00,A,34
2684,2684,2025-03-20 10:00:00,A,35
2685,2685,2025-06-25 10:00:00,A,36
2686,2686,2025-02-19 10:00:00,A,37
2687,2687,2025-09-26 10:00:00,A,38
2688,2688,2025-07-03 10:00:00,A,39
2689,2689,2025-08-06 10:00:00,A,40
2690,2690,2025-02-25 10:00:00,A,41
2691,2691,2025-07-09 10:00:00,A,42
2692,2692,2025-07-04 10:00:00,A,43
2693,2693,2025-08-03 10:00:00,A,44
2694,2694,2025-03-09 10:00:00,A,45
2695,2695,2025-07-02 10:00:00,A,46
2696,2696,2025-03-15 10:00:00,A,47
2697,2697,2025-04-24 10:00:00,A,48
2698,2698,2025-08-22 10:00:00,A,49
2699,2699,2025-02-07 10:00:00,A,50
2700,2700,2025-09-19 10:00:00,A,1
2701,2701,2025-09-29 10:00:00,A,2
2702,2702,2025-07-23 10:00:00,A,3
2703,2703,2025-02-08 10:00:00,A,4
2704,2704,2025-05-28 10:00:00,A,5
2705,2705,2025-12-14 10:00:00,A,6
2706,2706,2025-11-10 10:00:00,C,7
2707,2707,2025-10-30 10:00:00,A,8
2708,2708,2025-06-29 10:00:00,A,9
2709,2709,2025-01-12 10:00:00,A,10
2710,2710,2025-09-30 10:00:00,A,11
2711,2711,2025-03-27 10:00:00,A,12
2712,2712,2025-04-18 10:00:00,A,13
2713,2713,2025-03-02 10:00:00,A,14
2714,2714,2025-04-04 10:00:00,A,15
2715,2715,2025-12-22 10:00:00,A,16
2716,2716,2025-04-17 10:00:00,A,17
2717,2717,2025-07-15 10:00:00,A,18
2718,2718,2025-07-14 10:00:00,A,19
2719,2719,2025-11-07 10:00:00,A,20
2720,2720,2025-04-24 10:00:00,A,21
2721,2721,2025-04-13 10:00:00,A,22
2722,2722,2025-05-13 10:00:00,A,23
2723,2723,2025-08-08 10:00:00,A,24
2724,2724,2025-07-05 10:00:00,A,25
2725,2725,2025-07-06 10:00:00,A,26
2726,2726,2025-06-23 10:00:00,A,27
2727,2727,2025-06-08 10:00:00,A,28
2728,2728,2025-10-23 10:00:00,A,29
2729,2729,2025-07-05 10:00:00,A,30
2730,2730,2025-11-17 10:00:00,A,31
2731,2731,2025-03-13 10:00:00,A,32
2732,2732,2025-04-16 10:00:00,A,33
2733,2733,2025-05-10 10:00:00,A,34
2734,2734,2025-02-12 10:00:00,A,35
2735,2735,2025-06-27 10:00:00,A,36
2736,2736,2025-08-13 10:00:00,A,37
2737,2737,2025-05-13 10:00:00,A,38
2738,2738,2025-06-09 10:00:00,A,39
2739,2739,2025-10-08 10:00:00,A,40
2740,2740,2025-11-10 10:00:00,A,41
2741,2741,2025-03-24 10:00:00,A,42
2742,2742,2025-03-24 10:00:00,A,43
2743,2743,2025-04-21 10:00:00,A,44
2744,2744,2025-01-22 10:00:00,A,45
2745,2745,2025-01-18 10:00:00,A,46
2746,2746,2025-06-04 10:00:00,A,47
2747,2747,2025-02-26 10:00:00,A,48
2748,2748,2025-08-01 10:00:00,A,49
2749,2749,2025-05-10 10:00:00,C,50
2750,2750,2025-08-27 10:00:00,A,1
2751,2751,2025-12-20 10:00:00,A,2
2752,2752,2025-09-08 10:00:00,A,3
2753,2753,2025-03-14 10:00:00,A,4
2754,2754,2025-04-15 10:00:00,A,5
2755,2755,2025-11-03 10:00:00,A,6
2756,2756,2025-08-11 10:00:00,A,7
2757,2757,2025-01-21 10:00:00,A,8
2758,2758,2025-05-15 10:00:00,A,9
2759,2759,2025-06-22 10:00:00,A,10
2760,2760,2025-05-30 10:00:00,A,11
2761,2761,2025-11-10 10:00:00,A,12
2762,2762,2025-10-11 10:00:00,A,13
2763,2763,2025-04-22 10:00:00,A,14
2764,2764,2025-09-25 10:00:00,A,15
2765,2765,2025-05-29 10:00:00,B,16
2766,2766,2025-03-17 10:00:00,A,17
2767,2767,2025-10-17 10:00:00,A,18
2768,2768,2025-04-03 10:00:00,A,19
2769,2769,2025-12-21 10:00:00,A,20
2770,2770,2025-04-08 10:00:00,A,21
2771,2771,2025-04-18 10:00:00,A,22
2772,2772,2025-06-18 10:00:00,A,23
2773,2773,2025-04-03 10:00:00,A,24
2774,2774,2025-07-12 10:00:00,A,25
2775,2775,2025-03-03 10:00:00,A,26
2776,2776,2025-09-13 10:00:00,A,27
2777,2777,2025-08-25 10:00:00,A,28
2778,2778,2025-03-23 10:00:00,A,29
2779,2779,2025-12-08 10:00:00,A,30
2780,2780,2025-05-27 10:00:00,A,31
2781,2781,2025-04-10 10:00:00,A,32
2782,2782,2025-10-10 10:00:00,A,33
2783,2783,2025-02-22 10:00:00,A,34
2784,2784,2025-01-29 10:00:00,B,35
2785,2785,2025-03-12 10:00:00,A,36
2786,2786,2025-04-16 10:00:00,B,37
2787,2787,2025-10-15 10:00:00,A,38
2788,2788,2025-09-01 10:00:00,A,39
2789,2789,2025-11-12 10:00:00,A,40
2790,2790,2025-11-13 10:00:00,A,41
2791,2791,2025-03-02 10:00:00,A,42
2792,2792,2025-06-08 10:00:00,A,43
2793,2793,2025-11-24 10:00:00,A,44
2794,2794,2025-10-07 10:00:00,A,45
2795,2795,2025-10-05 10:00:00,A,46
2796,2796,2025-10-20 10:00:00,A,47
2797,2797,2025-05-08 10:00:00,A,48
2798,2798,2025-03-07 10:00:00,B,49
2799,2799,2025-09-17 10:00:00,A,50
2800,2800,2025-11-19 10:00:00,A,1
2801,2801,2025-09-15 10:00:00,A,2
2802,2802,2025-11-24 10:00:00,A,3
2803,2803,2025-08-04 10:00:00,A,4
2804,2804,2025-03-05 10:00:00,C,5
2805,2805,2025-12-08 10:00:00,C,6
2806,2806,2025-11-20 10:00:00,A,7
2807,2807,2025-01-07 10:00:00,A,8
2808,2808,2025-02-08 10:00:00,B,9
2809,2809,2025-08-21 10:00:00,A,10
2810,2810,2025-04-04 10:00:00,A,11
2811,2811,2025-05-11 10:00:00,C,12
2812,2812,2025-09-30 10:00:00,A,13
2813,2813,2025-04-29 10:00:00,A,14
2814,2814,2025-04-24 10:00:00,A,15
2815,2815,2025-04-01 10:00:00,A,16
2816,2816,2025-07-09 10:00:00,A,17
2817,2817,2025-10-09 10:00:00,A,18
2818,2818,2025-07-25 10:00:00,A,19
2819,2819,2025-10-02 10:00:00,A,20
2820,2820,2025-12-29 10:00:00,A,21
2821,2821,2025-06-12 10:00:00,A,22
2822,2822,2025-05-26 10:00:00,A,23
2823,2823,2025-05-10 10:00:00,C,24
2824,2824,2025-07-19 10:00:00,A,25
2825,2825,2025-02-27 10:00:00,A,26
2826,2826,2025-07-28 10:00:00,A,27
2827,2827,2025-10-03 10:00:00,A,28
2828,2828,2025-06-05 10:00:00,A,29
2829,2829,2025-08-18 10:00:00,A,30
2830,2830,2025-12-10 10:00:00,A,31
2831,2831,2025-10-12 10:00:00,A,32
2832,2832,2025-06-28 10:00:00,A,33
2833,2833,2025-08-13 10:00:00,A,34
2834,2834,2025-10-28 10:00:00,B,35
2835,2835,2025-08-30 10:00:00,A,36
2836,2836,2025-08-19 10:00:00,A,37
2837,2837,2025-03-19 10:00:00,A,38
2838,2838,2025-03-18 10:00:00,A,39
2839,2839,2025-12-03 10:00:00,A,40
2840,2840,2025-08-10 10:00:00,A,41
2841,2841,2025-05-14 10:00:00,A,42
2842,2842,2025-07-23 10:00:00,A,43
2843,2843,2025-09-24 10:00:00,A,44
2844,2844,2025-11-28 10:00:00,A,45
2845,2845,2025-07-11 10:00:00,A,46
2846,2846,2025-11-02 10:00:00,A,47
2847,2847,2025-11-01 10:00:00,A,48
2848,2848,2025-05-20 10:00:00,A,49
2849,2849,2025-02-23 10:00:00,C,50
2850,2850,2025-04-30 10:00:00,C,1
2851,2851,2025-02-14 10:00:00,A,2
2852,2852,2025-11-02 10:00:00,A,3
2853,2853,2025-05-19 10:00:00,A,4
2854,2854,2025-11-01 10:00:00,A,5
2855,2855,2025-08-15 10:00:00,A,6
2856,2856,2025-06-29 10:00:00,A,7
2857,2857,2025-06-23 10:00:00,B,8
2858,2858,2025-08-26 10:00:00,A,9
2859,2859,2025-10-28 10:00:00,A,10
2860,2860,2025-11-17 10:00:00,A,11
2861,2861,2025-04-10 10:00:00,A,12
2862,2862,2025-06-25 10:00:00,A,13
2863,2863,2025-11-28 10:00:00,C,14
2864,2864,2025-11-29 10:00:00,A,15
2865,2865,2025-06-29 10:00:00,A,16
2866,2866,2025-11-20 10:00:00,A,17
2867,2867,2025-06-29 10:00:00,A,18
2868,2868,2025-04-05 10:00:00,A,19
2869,2869,2025-07-03 10:00:00,A,20
2870,2870,2025-04-17 10:00:00,C,21
2871,2871,2025-08-07 10:00:00,A,22
2872,2872,2025-05-02 10:00:00,A,23
2873,2873,2025-08-22 10:00:00,A,24
2874,2874,2025-10-05 10:00:00,A,25
2875,2875,2025-04-10 10:00:00,A,26
2876,2876,2025-03-25 10:00:00,A,27
2877,2877,2025-10-08 10:00:00,B,28
2878,2878,2025-08-03 10:00:00,A,29
2879,2879,2025-12-21 10:00:00,A,30
2880,2880,2025-10-18 10:00:00,A,31
2881,2881,2025-08-27 10:00:00,A,32
2882,2882,2025-12-22 10:00:00,A,33
2883,2883,2025-07-13 10:00:00,A,34
2884,2884,2025-02-25 10:00:00,A,35
2885,2885,2025-07-20 10:00:00,A,36
2886,2886,2025-09-24 10:00:00,A,37
2887,2887,2025-07-09 10:00:00,A,38
2888,2888,2025-11-07 10:00:00,A,39
2889,2889,2025-09-18 10:00:00,A,40
2890,2890,2025-02-07 10:00:00,A,41
2891,2891,2025-05-01 10:00:00,A,42
2892,2892,2025-06-14 10:00:00,A,43
2893,2893,2025-10-10 10:00:00,A,44
2894,2894,2025-04-20 10:00:00,A,45
2895,2895,2025-07-13 10:00:00,A,46
2896,2896,2025-12-20 10:00:00,A,47
2897,2897,2025-12-26 10:00:00,A,48
2898,2898,2025-12-21 10:00:00,A,49
2899,2899,2025-08-10 10:00:00,A,50
2900,2900,2025-01-28 10:00:00,A,1
2901,2901,2025-11-26 10:00:00,A,2
2902,2902,2025-09-01 10:00:00,A,3
2903,2903,2025-06-05 10:00:00,A,4
2904,2904,2025-01-11 10:00:00,A,5
2905,2905,2025-03-28 10:00:00,A,6
2906,2906,2025-10-14 10:00:00,A,7
2907,2907,2025-09-29 10:00:00,A,8
2908,2908,2025-07-16 10:00:00,A,9
2909,2909,2025-01-02 10:00:00,A,10
2910,2910,2025-05-16 10:00:00,A,11
2911,2911,2025-07-23 10:00:00,A,12
2912,2912,2025-07-08 10:00:00,A,13
2913,2913,2025-09-25 10:00:00,A,14
2914,2914,2025-01-24 10:00:00,A,15
2915,2915,2025-06-06 10:00:00,A,16
2916,2916,2025-11-26 10:00:00,A,17
2917,2917,2025-06-12 10:00:00,A,18
2918,2918,2025-01-22 10:00:00,A,19
2919,2919,2025-04-12 10:00:00,A,20
2920,2920,2025-10-13 10:00:00,A,21
2921,2921,2025-05-08 10:00:00,A,22
2922,2922,2025-06-17 10:00:00,B,23
2923,2923,2025-10-08 10:00:00,A,24
2924,2924,2025-11-21 10:00:00,A,25
2925,2925,2025-04-29 10:00:00,A,26
2926,2926,2025-03-24 10:00:00,A,27
2927,2927,2025-03-25 10:00:00,A,28
2928,2928,2025-11-30 10:00:00,A,29
2929,2929,2025-08-31 10:00:00,A,30
2930,2930,2025-07-13 10:00:00,A,31
2931,2931,2025-08-06 10:00:00,A,32
2932,2932,2025-12-04 10:00:00,A,33
2933,2933,2025-10-08 10:00:00,A,34
2934,2934,2025-07-08 10:00:00,A,35
2935,2935,2025-02-08 10:00:00,A,36
2936,2936,2025-09-10 10:00:00,A,37
2937,2937,2025-10-15 10:00:00,A,38
2938,2938,2025-12-19 10:00:00,A,39
2939,2939,2025-07-23 10:00:00,A,40
2940,2940,2025-08-01 10:00:00,A,41
2941,2941,2025-06-10 10:00:00,A,42
2942,2942,2025-11-03 10:00:00,A,43
2943,2943,2025-01-27 10:00:00,A,44
2944,2944,2025-08-16 10:00:00,A,45
2945,2945,2025-03-06 10:00:00,A,46
2946,2946,2025-10-26 10:00:00,A,47
2947,2947,2025-05-03 10:00:00,A,48
2948,2948,2025-05-17 10:00:00,A,49
2949,2949,2025-10-30 10:00:00,A,50
2950,2950,2025-11-19 10:00:00,A,1
2951,2951,2025-09-01 10:00:00,B,2
2952,2952,2025-02-22 10:00:00,A,3
2953,2953,2025-11-03 10:00:00,A,4
2954,2954,2025-08-09 10:00:00,A,5
2955,2955,2025-07-14 10:00:00,A,6
2956,2956,2025-12-27 10:00:00,A,7
2957,2957,2025-10-04 10:00:00,C,8
2958,2958,2025-02-23 10:00:00,A,9
2959,2959,2025-08-19 10:00:00,A,10
2960,2960,2025-06-29 10:00:00,A,11
2961,2961,2025-04-11 10:00:00,A,12
2962,2962,2025-07-06 10:00:00,A,13
2963,2963,2025-03-26 10:00:00,A,14
2964,2964,2025-10-01 10:00:00,C,15
2965,2965,2025-07-26 10:00:00,A,16
2966,2966,2025-03-27 10:00:00,A,17
2967,2967,2025-02-22 10:00:00,A,18
2968,2968,2025-11-09 10:00:00,A,19
2969,2969,2025-11-11 10:00:00,A,20
2970,2970,2025-05-06 10:00:00,A,21
2971,2971,2025-02-18 10:00:00,A,22
2972,2972,2025-09-24 10:00:00,A,23
2973,2973,2025-12-30 10:00:00,A,24
2974,2974,2025-07-06 10:00:00,A,25
2975,2975,2025-11-17 10:00:00,A,26
2976,2976,2025-08-16 10:00:00,A,27
2977,2977,2025-05-26 10:00:00,A,28
2978,2978,2025-11-07 10:00:00,A,29
2979,2979,2025-11-25 10:00:00,A,30
2980,2980,2025-09-02 10:00:00,B,31
2981,2981,2025-07-02 10:00:00,B,32
2982,2982,2025-12-22 10:00:00,A,33
2983,2983,2025-05-26 10:00:00,A,34
2984,2984,2025-10-05 10:00:00,A,35
2985,2985,2025-11-18 10:00:00,A,36
2986,2986,2025-08-12 10:00:00,A,37
2987,2987,2025-05-01 10:00:00,A,38
2988,2988,2025-03-07 10:00:00,A,39
2989,2989,2025-02-06 10:00:00,C,40
2990,2990,2025-12-06 10:00:00,A,41
2991,2991,2025-07-29 10:00:00,A,42
2992,2992,2025-11-20 10:00:00,A,43
2993,2993,2025-06-02 10:00:00,A,44
2994,2994,2025-03-05 10:00:00,A,45
2995,2995,2025-07-22 10:00:00,A,46
2996,2996,2025-08-08 10:00:00,A,47
2997,2997,2025-06-04 10:00:00,A,48
2998,2998,2025-07-27 10:00:00,A,49
2999,2999,2025-01-05 10:00:00,A,50
3000,3000,2025-09-11 10:00:00,A,1
3001,3001,2025-03-10 10:00:00,A,2
3002,3002,2025-09-07 10:00:00,A,3
3003,3003,2025-04-22 10:00:00,A,4
3004,3004,2025-12-20 10:00:00,A,5
3005,3005,2025-11-05 10:00:00,A,6
3006,3006,2025-11-08 10:00:00,A,7
3007,3007,2025-10-13 10:00:00,A,8
3008,3008,2025-11-18 10:00:00,A,9
3009,3009,2025-03-02 10:00:00,A,10
3010,3010,2025-05-23 10:00:00,A,11
3011,3011,2025-07-22 10:00:00,A,12
3012,3012,2025-12-14 10:00:00,A,13
3013,3013,2025-07-23 10:00:00,A,14
3014,3014,2025-11-20 10:00:00,A,15
3015,3015,2025-10-01 10:00:00,A,16
3016,3016,2025-03-29 10:00:00,A,17
3017,3017,2025-07-20 10:00:00,A,18
3018,3018,2025-09-10 10:00:00,C,19
3019,3019,2025-04-24 10:00:00,A,20
3020,3020,2025-12-29 10:00:00,A,21
3021,3021,2025-03-08 10:00:00,A,22
3022,3022,2025-08-16 10:00:00,A,23
3023,3023,2025-04-29 10:00:00,A,24
3024,3024,2025-01-19 10:00:00,A,25
3025,3025,2025-06-30 10:00:00,A,26
3026,3026,2025-03-31 10:00:00,A,27
3027,3027,2025-01-04 10:00:00,A,28
3028,3028,2025-08-11 10:00:00,A,29
3029,3029,2025-11-07 10:00:00,A,30
3030,3030,2025-02-23 10:00:00,A,31
3031,3031,2025-03-26 10:00:00,A,32
3032,3032,2025-01-27 10:00:00,C,33
3033,3033,2025-12-18 10:00:00,A,34
3034,3034,2025-11-29 10:00:00,A,35
3035,3035,2025-02-05 10:00:00,A,36
3036,3036,2025-01-30 10:00:00,A,37
3037,3037,2025-10-24 10:00:00,A,38
3038,3038,2025-12-19 10:00:00,A,39
3039,3039,2025-10-26 10:00:00,A,40
3040,3040,2025-11-17 10:00:00,C,41
3041,3041,2025-05-06 10:00:00,A,42
3042,3042,2025-09-02 10:00:00,A,43
3043,3043,2025-08-12 10:00:00,A,44
3044,3044,2025-01-24 10:00:00,A,45
3045,3045,2025-07-03 10:00:00,A,46
3046,3046,2025-08-01 10:00:00,A,47
3047,3047,2025-05-05 10:00:00,A,48
3048,3048,2025-01-07 10:00:00,A,49
3049,3049,2025-07-14 10:00:00,A,50
3050,3050,2025-01-11 10:00:00,A,1
3051,3051,2025-11-05 10:00:00,A,2
3052,3052,2025-06-12 10:00:00,A,3
3053,3053,2025-11-16 10:00:00,A,4
3054,3054,2025-05-10 10:00:00,A,5
3055,3055,2025-05-15 10:00:00,A,6
3056,3056,2025-07-11 10:00:00,A,7
3057,3057,2025-01-21 10:00:00,A,8
3058,3058,2025-03-13 10:00:00,A,9
3059,3059,2025-11-21 10:00:00,A,10
3060,3060,2025-10-31 10:00:00,C,11
3061,3061,2025-08-14 10:00:00,A,12
3062,3062,2025-02-23 10:00:00,A,13
3063,3063,2025-04-21 10:00:00,A,14
3064,3064,2025-01-31 10:00:00,A,15
3065,3065,2025-01-01 10:00:00,A,16
3066,3066,2025-11-11 10:00:00,A,17
3067,3067,2025-04-12 10:00:00,A,18
3068,3068,2025-06-13 10:00:00,A,19
3069,3069,2025-07-31 10:00:00,A,20
3070,3070,2025-10-20 10:00:00,A,21
3071,3071,2025-07-12 10:00:00,A,22
3072,3072,2025-10-24 10:00:00,A,23
3073,3073,2025-10-08 10:00:00,A,24
3074,3074,2025-01-01 10:00:00,A,25
3075,3075,2025-06-29 10:00:00,A,26
3076,3076,2025-10-14 10:00:00,A,27
3077,3077,2025-09-02 10:00:00,A,28
3078,3078,2025-09-18 10:00:00,A,29
3079,3079,2025-04-07 10:00:00,A,30
3080,3080,2025-03-03 10:00:00,C,31
3081,3081,2025-01-18 10:00:00,A,32
3082,3082,2025-09-05 10:00:00,A,33
3083,3083,2025-10-08 10:00:00,A,34
3084,3084,2025-01-08 10:00:00,A,35
3085,3085,2025-08-20 10:00:00,A,36
3086,3086,2025-04-25 10:00:00,A,37
3087,3087,2025-06-05 10:00:00,C,38
3088,3088,2025-05-04 10:00:00,A,39
3089,3089,2025-05-17 10:00:00,A,40
3090,3090,2025-06-20 10:00:00,A,41
3091,3091,2025-02-01 10:00:00,A,42
3092,3092,2025-09-25 10:00:00,A,43
3093,3093,2025-07-06 10:00:00,A,44
3094,3094,2025-01-02 10:00:00,A,45
3095,3095,2025-10-22 10:00:00,A,46
3096,3096,2025-03-12 10:00:00,A,47
3097,3097,2025-01-29 10:00:00,A,48
3098,3098,2025-02-15 10:00:00,A,49
3099,3099,2025-02-20 10:00:00,C,50
3100,3100,2025-11-02 10:00:00,A,1
3101,3101,2025-03-19 10:00:00,A,2
3102,3102,2025-03-01 10:00:00,A,3
3103,3103,2025-01-31 10:00:00,A,4
3104,3104,2025-03-31 10:00:00,A,5
3105,3105,2025-12-26 10:00:00,A,6
3106,3106,2025-08-20 10:00:00,A,7
3107,3107,2025-05-19 10:00:00,A,8
3108,3108,2025-11-27 10:00:00,A,9
3109,3109,2025-01-21 10:00:00,A,10
3110,3110,2025-02-05 10:00:00,A,11
3111,3111,2025-07-21 10:00:00,A,12
3112,3112,2025-06-26 10:00:00,A,13
3113,3113,2025-03-17 10:00:00,B,14
3114,3114,2025-12-05 10:00:00,A,15
3115,3115,2025-02-12 10:00:00,A,16
3116,3116,2025-08-22 10:00:00,A,17
3117,3117,2025-07-19 10:00:00,A,18
3118,3118,2025-08-30 10:00:00,A,19
3119,3119,2025-06-04 10:00:00,B,20
3120,3120,2025-06-12 10:00:00,A,21
3121,3121,2025-02-24 10:00:00,A,22
