incident_id,district,crime_type,latitude,longitude,date,hour,status
350,Bangalore Urban,Theft,13.017556,77.697501,2025-06-23,19,Closed
351,Bangalore Urban,Theft,13.005405,77.695526,2025-12-21,19,Under Investigation
352,Bangalore Urban,Theft,13.002773,77.689444,2025-09-06,1,Under Investigation
353,Bangalore Urban,Theft,13.011708,77.693326,2025-12-07,12,Closed
354,Bangalore Urban,Theft,12.931976,77.360432,2025-11-02,23,Closed
355,Bangalore Urban,Theft,13.142415,77.6998,2025-08-09,9,Closed
356,Bangalore Urban,Theft,13.00658,77.689253,2025-08-03,8,Closed
357,Bangalore Urban,Theft,13.099179,77.51169,2025-10-24,19,Chargesheeted
358,Bangalore Urban,Theft,13.049872,77.710312,2025-05-27,13,Closed
359,Bangalore Urban,Theft,13.120047,77.719211,2025-02-15,3,Chargesheeted
360,Bangalore Urban,Theft,13.091963,77.520163,2025-08-30,15,Under Investigation
361,Bangalore Urban,Theft,13.099212,77.50864,2025-09-15,6,Chargesheeted
362,Bangalore Urban,Theft,13.02333,77.682812,2025-06-18,6,Chargesheeted
363,Bangalore Urban,Theft,13.014448,77.692303,2025-08-30,5,Closed
364,Bangalore Urban,Theft,13.111628,77.700887,2025-03-29,22,Closed
365,Bangalore Urban,Theft,13.021887,77.680813,2025-06-06,9,Chargesheeted
366,Bangalore Urban,Theft,13.00718,77.682969,2025-09-26,13,Closed
367,Bangalore Urban,Theft,13.12308,77.712055,2025-06-24,10,Chargesheeted
368,Bangalore Urban,Theft,13.009575,77.696792,2025-04-16,11,Under Investigation
369,Bangalore Urban,Theft,13.08123,77.522777,2025-05-04,6,Closed
370,Bangalore Urban,Theft,13.083161,77.526871,2025-01-22,23,Chargesheeted
371,Bangalore Urban,Theft,13.082122,77.515193,2025-02-12,7,Under Investigation
372,Bangalore Urban,Theft,12.91383,77.376653,2025-02-17,23,Closed
373,Bangalore Urban,Theft,13.050426,77.727359,2025-02-17,17,Under Investigation
374,Bangalore Urban,Theft,13.137888,77.722952,2025-10-29,3,Closed
375,Bangalore Urban,Theft,13.099931,77.518204,2025-03-10,23,Under Investigation
376,Bangalore Urban,Theft,12.934526,77.351431,2025-07-16,10,Under Investigation
377,Bangalore Urban,Theft,12.758305,77.471551,2025-05-23,2,Closed
378,Bangalore Urban,Theft,13.110284,77.723707,2025-12-12,16,Closed
379,Bangalore Urban,Theft,12.904516,77.495085,2025-01-26,12,Chargesheeted
380,Bangalore Urban,Theft,13.102595,77.517705,2025-11-26,23,Closed
381,Bangalore Urban,Theft,13.041465,77.716109,2025-08-15,15,Closed
382,Bangalore Urban,Theft,12.995204,77.653836,2025-04-21,6,Under Investigation
383,Bangalore Urban,Theft,13.040441,77.71551,2025-03-07,2,Under Investigation
384,Bangalore Urban,Theft,12.923881,77.336711,2025-01-27,17,Chargesheeted
385,Bangalore Urban,Theft,13.009265,77.678919,2025-09-30,2,Under Investigation
386,Bangalore Urban,Theft,13.014698,77.686798,2025-03-06,9,Closed
387,Bangalore Urban,Theft,13.115659,77.508094,2025-08-26,5,Closed
388,Bangalore Urban,Theft,13.037014,77.707516,2025-07-19,17,Under Investigation
389,Bangalore Urban,Theft,12.916311,77.35128,2025-02-23,23,Under Investigation
390,Bangalore Urban,Theft,12.925847,77.358396,2025-11-15,5,Chargesheeted
391,Bangalore Urban,Theft,13.078501,77.517811,2025-05-12,11,Closed
392,Bangalore Urban,Theft,13.00296,77.705259,2025-04-20,12,Chargesheeted
393,Bangalore Urban,Theft,12.932314,77.343683,2025-06-01,8,Under Investigation
394,Bangalore Urban,Theft,13.124376,77.4112,2025-10-25,6,Chargesheeted
395,Bangalore Urban,Theft,13.139872,77.556238,2025-12-08,14,Closed
396,Bangalore Urban,Theft,13.122715,77.717996,2025-09-05,8,Under Investigation
397,Bangalore Urban,Theft,13.128485,77.7156,2025-02-18,3,Chargesheeted
398,Bangalore Urban,Theft,13.126037,77.715823,2025-03-25,10,Closed
399,Bangalore Urban,Theft,13.007904,77.689416,2025-03-27,18,Chargesheeted
400,Bangalore Urban,Theft,13.011844,77.71854,2025-04-10,4,Under Investigation
401,Bangalore Urban,Theft,12.920806,77.362667,2025-07-03,21,Chargesheeted
402,Bangalore Urban,Theft,13.033623,77.719187,2025-03-29,12,Closed
403,Bangalore Urban,Theft,13.135048,77.700181,2025-02-10,0,Chargesheeted
404,Bangalore Urban,Theft,12.933294,77.351924,2025-01-21,17,Under Investigation
405,Bangalore Urban,Theft,12.901954,77.414692,2025-08-11,10,Under Investigation
406,Bangalore Urban,Theft,13.002261,77.708049,2025-07-31,0,Closed
407,Bangalore Urban,Theft,12.943189,77.420504,2025-11-15,10,Under Investigation
408,Bangalore Urban,Theft,13.121094,77.717762,2025-11-27,10,Closed
409,Bangalore Urban,Theft,13.132752,77.715975,2025-12-14,23,Chargesheeted
410,Bangalore Urban,Theft,13.008611,77.693249,2025-10-15,13,Under Investigation
411,Bangalore Urban,Theft,13.095723,77.504186,2025-10-09,20,Chargesheeted
412,Bangalore Urban,Theft,13.05954,77.701997,2025-01-31,14,Under Investigation
413,Bangalore Urban,Theft,12.939663,77.35856,2025-08-14,6,Closed
414,Bangalore Urban,Theft,13.123902,77.712291,2025-06-19,5,Under Investigation
415,Bangalore Urban,Theft,13.117866,77.715037,2025-12-18,19,Under Investigation
416,Bangalore Urban,Theft,12.917492,77.364462,2025-01-23,6,Chargesheeted
417,Bangalore Urban,Theft,13.124484,77.705871,2025-05-22,3,Chargesheeted
418,Bangalore Urban,Theft,12.922057,77.364696,2025-06-19,3,Under Investigation
419,Bangalore Urban,Theft,12.933576,77.344467,2025-06-15,3,Under Investigation
420,Bangalore Urban,Theft,12.755789,77.760983,2025-11-14,1,Under Investigation
421,Bangalore Urban,Theft,13.113924,77.709089,2025-09-20,9,Closed
422,Bangalore Urban,Theft,12.937567,77.355581,2025-12-19,12,Chargesheeted
423,Bangalore Urban,Theft,12.846439,77.724046,2025-11-16,20,Chargesheeted
424,Bangalore Urban,Theft,13.014073,77.694183,2025-01-13,21,Under Investigation
425,Bangalore Urban,Theft,13.143018,77.700622,2025-10-17,6,Chargesheeted
426,Bangalore Urban,Theft,13.0354,77.717448,2025-08-04,10,Closed
427,Bangalore Urban,Theft,13.083873,77.504486,2025-01-30,22,Closed
428,Bangalore Urban,Theft,13.005208,77.69411,2025-11-19,3,Under Investigation
429,Bangalore Urban,Theft,13.041902,77.709154,2025-04-27,21,Closed
430,Bangalore Urban,Theft,13.120071,77.650421,2025-03-30,10,Chargesheeted
431,Bangalore Urban,Theft,12.905936,77.798076,2025-08-12,5,Chargesheeted
432,Bangalore Urban,Theft,13.016297,77.693989,2025-12-10,8,Under Investigation
433,Bangalore Urban,Theft,13.129809,77.715972,2025-01-28,22,Under Investigation
434,Bangalore Urban,Theft,13.029065,77.711005,2025-04-05,20,Closed
435,Bangalore Urban,Theft,13.011851,77.69679,2025-06-16,12,Under Investigation
436,Bangalore Urban,Theft,13.032059,77.717863,2025-04-23,11,Chargesheeted
437,Bangalore Urban,Theft,13.001306,77.68734,2025-05-01,8,Under Investigation
438,Bangalore Urban,Theft,12.948151,77.368686,2025-10-01,3,Chargesheeted
439,Bangalore Urban,Theft,13.02059,77.692219,2025-10-06,15,Chargesheeted
440,Bangalore Urban,Theft,13.006568,77.703627,2025-12-05,6,Closed
441,Bangalore Urban,Theft,13.008077,77.693131,2025-11-15,14,Closed
442,Bangalore Urban,Theft,13.075775,77.461065,2025-04-13,18,Chargesheeted
443,Bangalore Urban,Theft,13.011868,77.680052,2025-12-17,17,Under Investigation
444,Bangalore Urban,Theft,13.089029,77.511365,2025-12-20,22,Under Investigation
445,Bangalore Urban,Theft,12.940759,77.361307,2025-01-09,23,Closed
446,Bangalore Urban,Theft,12.83434,77.684681,2025-11-27,0,Closed
447,Bangalore Urban,Theft,12.786444,77.503118,2025-12-26,22,Under Investigation
448,Bangalore Urban,Theft,13.142046,77.709053,2025-01-21,22,Chargesheeted
449,Bangalore Urban,Theft,13.023044,77.691926,2025-11-02,10,Chargesheeted
450,Bangalore Urban,Theft,12.905648,77.646347,2025-04-02,20,Under Investigation
451,Bangalore Urban,Theft,12.955324,77.57414,2025-08-28,3,Closed
452,Bangalore Urban,Theft,13.078189,77.520205,2025-06-23,20,Under Investigation
453,Bangalore Urban,Theft,13.132573,77.699798,2025-03-01,16,Closed
454,Bangalore Urban,Theft,13.025756,77.692165,2025-07-26,21,Closed
455,Bangalore Urban,Theft,13.04759,77.716325,2025-01-17,13,Under Investigation
456,Bangalore Urban,Theft,12.857151,77.719279,2025-06-28,2,Under Investigation
457,Bangalore Urban,Theft,12.898309,77.56136,2025-09-12,4,Under Investigation
458,Bangalore Urban,Theft,13.139008,77.707756,2025-12-16,0,Closed
459,Bangalore Urban,Theft,13.116131,77.698302,2025-03-17,13,Under Investigation
460,Bangalore Urban,Theft,13.13043,77.715651,2025-01-29,5,Closed
461,Bangalore Urban,Theft,13.005224,77.702479,2025-12-01,19,Under Investigation
462,Bangalore Urban,Theft,13.131166,77.711444,2025-12-21,18,Chargesheeted
463,Bangalore Urban,Theft,13.091763,77.515155,2025-01-30,2,Under Investigation
464,Bangalore Urban,Theft,13.015766,77.706629,2025-12-01,16,Closed
465,Bangalore Urban,Theft,13.0384,77.712643,2025-06-02,1,Closed
466,Bangalore Urban,Theft,13.127808,77.712218,2025-07-25,23,Chargesheeted
467,Bangalore Urban,Theft,13.123306,77.707478,2025-04-11,6,Chargesheeted
468,Bangalore Urban,Theft,13.049184,77.716378,2025-11-08,4,Under Investigation
469,Bangalore Urban,Theft,13.128759,77.716296,2025-04-22,15,Closed
470,Bangalore Urban,Theft,13.02331,77.766,2025-01-03,7,Closed
471,Bangalore Urban,Theft,13.020891,77.69924,2025-08-04,1,Chargesheeted
472,Bangalore Urban,Theft,12.928198,77.35014,2025-04-08,21,Closed
473,Bangalore Urban,Theft,12.782588,77.672639,2025-10-10,11,Closed
474,Bangalore Urban,Theft,12.93483,77.347336,2025-11-07,2,Chargesheeted
475,Bangalore Urban,Theft,12.921397,77.351781,2025-06-26,18,Under Investigation
476,Bangalore Urban,Theft,13.127086,77.711386,2025-03-12,5,Closed
477,Bangalore Urban,Theft,13.001379,77.68521,2025-03-06,12,Chargesheeted
478,Bangalore Urban,Theft,13.09399,77.518614,2025-10-30,14,Under Investigation
479,Bangalore Urban,Theft,12.926487,77.34947,2025-03-11,20,Chargesheeted
480,Bangalore Urban,Theft,13.032805,77.714562,2025-08-29,8,Closed
481,Bangalore Urban,Theft,13.092682,77.524886,2025-01-04,7,Under Investigation
482,Bangalore Urban,Theft,13.09265,77.521651,2025-09-04,17,Chargesheeted
483,Bangalore Urban,Theft,12.835621,77.728783,2025-02-25,16,Closed
484,Bangalore Urban,Theft,13.002694,77.694442,2025-11-10,6,Under Investigation
485,Bangalore Urban,Theft,12.933584,77.35366,2025-11-26,8,Closed
486,Bangalore Urban,Theft,12.927501,77.361606,2025-11-01,23,Chargesheeted
487,Bangalore Urban,Theft,13.029589,77.714976,2025-01-15,20,Closed
488,Bangalore Urban,Theft,12.933313,77.362177,2025-11-30,12,Chargesheeted
489,Bangalore Urban,Theft,13.033307,77.710027,2025-09-17,13,Chargesheeted
490,Bangalore Urban,Theft,12.990877,77.711757,2025-04-23,23,Chargesheeted
491,Bangalore Urban,Theft,13.08089,77.519826,2025-10-03,21,Closed
492,Bangalore Urban,Theft,13.002517,77.68854,2025-07-31,1,Under Investigation
493,Bangalore Urban,Theft,12.93862,77.341254,2025-06-04,16,Chargesheeted
494,Bangalore Urban,Theft,12.975746,77.744513,2025-11-19,22,Under Investigation
495,Bangalore Urban,Theft,13.100275,77.513416,2025-05-16,4,Under Investigation
496,Bangalore Urban,Theft,12.924388,77.371467,2025-10-27,17,Under Investigation
497,Bangalore Urban,Theft,13.085016,77.520548,2025-05-20,11,Under Investigation
498,Bangalore Urban,Theft,12.931907,77.339397,2025-07-17,20,Under Investigation
499,Bangalore Urban,Theft,13.016441,77.695838,2025-10-26,23,Chargesheeted
500,Bangalore Urban,Theft,13.012003,77.69984,2025-03-22,22,Chargesheeted
501,Bangalore Urban,Theft,13.086589,77.520628,2025-04-25,8,Chargesheeted
502,Bangalore Urban,Theft,13.100425,77.690711,2025-08-05,15,Under Investigation
503,Bangalore Urban,Theft,13.039707,77.720405,2025-02-23,18,Under Investigation
504,Bangalore Urban,Theft,12.990027,77.499821,2025-12-09,19,Chargesheeted
505,Bangalore Urban,Theft,13.096096,77.516316,2025-11-13,14,Under Investigation
506,Bangalore Urban,Theft,13.096024,77.515786,2025-06-04,9,Closed
507,Bangalore Urban,Theft,13.119462,77.715317,2025-12-19,22,Under Investigation
508,Bangalore Urban,Theft,13.045807,77.721413,2025-03-28,3,Closed
509,Bangalore Urban,Theft,12.925803,77.358087,2025-08-20,15,Closed
510,Bangalore Urban,Theft,12.99762,77.704356,2025-11-16,10,Closed
511,Bangalore Urban,Theft,12.929014,77.359625,2025-12-04,22,Closed
512,Bangalore Urban,Theft,13.034568,77.702949,2025-01-08,0,Under Investigation
513,Bangalore Urban,Theft,12.766137,77.708012,2025-10-04,2,Under Investigation
514,Bangalore Urban,Theft,13.094776,77.532484,2025-06-09,9,Chargesheeted
515,Bangalore Urban,Theft,12.697591,77.65976,2025-09-20,13,Under Investigation
516,Bangalore Urban,Theft,13.093188,77.5165,2025-09-28,17,Chargesheeted
517,Bangalore Urban,Theft,12.930614,77.359025,2025-05-26,23,Closed
518,Bangalore Urban,Theft,13.051975,77.702162,2025-01-24,9,Chargesheeted
519,Bangalore Urban,Theft,12.935971,77.354634,2025-07-25,17,Under Investigation
520,Bangalore Urban,Theft,12.931553,77.370045,2025-06-15,15,Closed
521,Bangalore Urban,Theft,13.09775,77.503964,2025-08-21,5,Chargesheeted
522,Bangalore Urban,Theft,12.998809,77.695091,2025-09-30,11,Chargesheeted
523,Bangalore Urban,Theft,13.08299,77.42253,2025-06-05,8,Under Investigation
524,Bangalore Urban,Theft,13.008375,77.682788,2025-02-09,14,Under Investigation
525,Bangalore Urban,Theft,13.094629,77.51948,2025-06-26,7,Under Investigation
526,Bangalore Urban,Theft,13.127307,77.462144,2025-05-21,21,Chargesheeted
527,Bangalore Urban,Theft,12.827708,77.499765,2025-02-03,1,Under Investigation
528,Bangalore Urban,Theft,13.122768,77.712035,2025-05-27,3,Closed
529,Bangalore Urban,Theft,12.795891,77.483277,2025-12-06,13,Closed
530,Bangalore Urban,Theft,13.108697,77.519512,2025-09-24,15,Under Investigation
531,Bangalore Urban,Theft,13.02001,77.526706,2025-07-21,19,Chargesheeted
532,Bangalore Urban,Theft,13.127488,77.574179,2025-08-01,19,Chargesheeted
533,Bangalore Urban,Theft,13.011794,77.688108,2025-08-19,8,Chargesheeted
534,Bangalore Urban,Theft,13.040806,77.712756,2025-04-21,9,Closed
535,Bangalore Urban,Theft,13.098206,77.51882,2025-07-11,19,Under Investigation
536,Bangalore Urban,Theft,13.099252,77.509761,2025-10-20,5,Closed
537,Bangalore Urban,Theft,13.096695,77.525179,2025-11-23,16,Closed
538,Bangalore Urban,Theft,12.920033,77.36235,2025-07-30,21,Chargesheeted
539,Bangalore Urban,Theft,13.097422,77.525308,2025-05-12,17,Chargesheeted
540,Bangalore Urban,Theft,13.135502,77.708729,2025-12-06,12,Closed
541,Bangalore Urban,Theft,12.820614,77.788135,2025-06-17,19,Under Investigation
542,Bangalore Urban,Theft,13.010436,77.707157,2025-12-24,6,Closed
543,Bangalore Urban,Theft,13.083242,77.452282,2025-01-09,3,Closed
544,Bangalore Urban,Theft,13.031839,77.709343,2025-08-25,15,Under Investigation
545,Bangalore Urban,Theft,13.117421,77.720648,2025-09-23,10,Chargesheeted
546,Bangalore Urban,Theft,13.035346,77.720697,2025-11-15,3,Closed
547,Bangalore Urban,Theft,12.926871,77.346435,2025-10-12,12,Closed
548,Bangalore Urban,Theft,12.935689,77.366851,2025-05-22,10,Closed
549,Bangalore Urban,Theft,13.10617,77.722562,2025-07-15,0,Closed
550,Bangalore Urban,Theft,13.022261,77.678899,2025-07-21,16,Closed
551,Bangalore Urban,Theft,13.098682,77.496949,2025-11-17,5,Under Investigation
552,Bangalore Urban,Theft,13.090111,77.688764,2025-09-19,0,Under Investigation
553,Bangalore Urban,Theft,13.134193,77.695003,2025-02-20,17,Closed
554,Bangalore Urban,Theft,12.996688,77.685153,2025-06-23,15,Under Investigation
555,Bangalore Urban,Theft,12.783916,77.58642,2025-11-23,18,Chargesheeted
556,Bangalore Urban,Theft,13.015995,77.709802,2025-07-02,13,Under Investigation
557,Bangalore Urban,Theft,12.949679,77.743854,2025-05-12,2,Closed
558,Bangalore Urban,Theft,13.133861,77.716375,2025-04-06,0,Chargesheeted
559,Bangalore Urban,Theft,13.041225,77.716387,2025-10-11,3,Closed
560,Bangalore Urban,Theft,13.096395,77.518869,2025-09-23,23,Closed
561,Bangalore Urban,Theft,13.052597,77.710381,2025-01-09,17,Closed
562,Bangalore Urban,Theft,13.009423,77.70079,2025-02-05,4,Chargesheeted
563,Bangalore Urban,Theft,13.097135,77.529249,2025-01-09,5,Chargesheeted
564,Bangalore Urban,Theft,13.01189,77.684739,2025-01-14,1,Closed
565,Bangalore Urban,Theft,12.940527,77.357212,2025-11-08,1,Chargesheeted
566,Bangalore Urban,Theft,13.10058,77.500956,2025-04-03,14,Closed
567,Bangalore Urban,Theft,13.024555,77.69787,2025-04-10,23,Closed
568,Bangalore Urban,Theft,13.120414,77.721617,2025-05-02,2,Under Investigation
569,Bangalore Urban,Theft,13.126891,77.645078,2025-09-07,19,Under Investigation
570,Bangalore Urban,Theft,12.917566,77.355465,2025-01-26,20,Closed
571,Bangalore Urban,Theft,13.096472,77.517403,2025-09-27,4,Closed
572,Bangalore Urban,Theft,13.039964,77.708635,2025-02-08,0,Chargesheeted
573,Bangalore Urban,Theft,12.69758,77.669751,2025-08-23,7,Closed
574,Bangalore Urban,Theft,13.090544,77.525403,2025-01-25,19,Under Investigation
575,Bangalore Urban,Theft,13.088951,77.510983,2025-12-23,3,Closed
576,Bangalore Urban,Theft,12.933657,77.364242,2025-12-19,3,Chargesheeted
577,Bangalore Urban,Theft,12.991107,77.692644,2025-12-18,13,Under Investigation
578,Bangalore Urban,Theft,13.008105,77.691172,2025-12-07,18,Chargesheeted
579,Bangalore Urban,Theft,12.941097,77.364543,2025-08-12,2,Chargesheeted
580,Bangalore Urban,Theft,13.118145,77.699792,2025-07-01,20,Under Investigation
581,Bangalore Urban,Theft,13.096449,77.513174,2025-09-16,13,Under Investigation
582,Bangalore Urban,Theft,13.044455,77.739858,2025-03-04,17,Chargesheeted
583,Bangalore Urban,Theft,13.085817,77.524197,2025-04-01,3,Chargesheeted
584,Bangalore Urban,Theft,13.114469,77.70405,2025-10-03,18,Closed
585,Bangalore Urban,Theft,12.935948,77.364832,2025-06-21,20,Chargesheeted
586,Bangalore Urban,Theft,13.054614,77.714779,2025-04-22,2,Chargesheeted
587,Bangalore Urban,Theft,13.013095,77.691913,2025-03-23,14,Under Investigation
588,Bangalore Urban,Theft,13.073827,77.523005,2025-08-11,2,Closed
589,Bangalore Urban,Theft,13.022846,77.685843,2025-07-07,9,Under Investigation
590,Bangalore Urban,Theft,12.772742,77.670367,2025-11-14,8,Under Investigation
591,Bangalore Urban,Theft,12.864613,77.491568,2025-04-07,13,Closed
592,Bangalore Urban,Theft,12.998172,77.685543,2025-08-02,0,Chargesheeted
593,Bangalore Urban,Theft,12.936608,77.349194,2025-12-13,1,Chargesheeted
594,Bangalore Urban,Theft,13.095603,77.519033,2025-10-23,18,Chargesheeted
595,Bangalore Urban,Theft,13.040868,77.716,2025-06-06,23,Closed
596,Bangalore Urban,Theft,13.111742,77.494703,2025-02-27,0,Under Investigation
597,Bangalore Urban,Theft,13.137188,77.718551,2025-05-02,7,Chargesheeted
598,Bangalore Urban,Theft,13.151805,77.427558,2025-08-16,8,Chargesheeted
599,Bangalore Urban,Theft,13.125125,77.69873,2025-10-16,20,Chargesheeted
600,Bangalore Urban,Theft,13.089503,77.516449,2025-08-24,16,Chargesheeted
601,Bangalore Urban,Theft,12.948483,77.514305,2025-06-09,11,Chargesheeted
602,Bangalore Urban,Theft,13.075301,77.517351,2025-07-25,13,Chargesheeted
603,Bangalore Urban,Theft,13.080396,77.54112,2025-07-22,22,Chargesheeted
604,Bangalore Urban,Theft,13.118824,77.70226,2025-11-19,5,Under Investigation
605,Bangalore Urban,Theft,13.083806,77.527744,2025-12-26,18,Closed
606,Bangalore Urban,Theft,13.112762,77.712762,2025-04-09,14,Closed
607,Bangalore Urban,Theft,13.036097,77.72394,2025-05-24,13,Closed
608,Bangalore Urban,Theft,12.921203,77.356601,2025-09-15,22,Closed
609,Bangalore Urban,Theft,13.064495,77.721161,2025-04-18,20,Chargesheeted
610,Bangalore Urban,Theft,13.108815,77.668255,2025-10-18,8,Chargesheeted
611,Bangalore Urban,Theft,12.965299,77.513689,2025-09-09,15,Chargesheeted
612,Bangalore Urban,Theft,13.041023,77.710246,2025-08-04,8,Closed
613,Bangalore Urban,Theft,13.03643,77.699732,2025-03-27,6,Under Investigation
614,Bangalore Urban,Theft,13.004403,77.706671,2025-03-24,14,Under Investigation
615,Bangalore Urban,Theft,13.000419,77.654935,2025-02-08,8,Closed
616,Bangalore Urban,Theft,12.72648,77.635249,2025-01-09,22,Chargesheeted
617,Bangalore Urban,Theft,12.936339,77.32983,2025-09-27,21,Chargesheeted
618,Bangalore Urban,Theft,13.016137,77.694203,2025-03-03,20,Under Investigation
619,Bangalore Urban,Theft,13.124001,77.699587,2025-03-20,20,Chargesheeted
620,Bangalore Urban,Theft,13.014127,77.680333,2025-05-02,14,Closed
621,Bangalore Urban,Theft,13.038652,77.700454,2025-07-11,20,Chargesheeted
622,Bangalore Urban,Theft,12.936923,77.362898,2025-05-15,19,Chargesheeted
623,Bangalore Urban,Theft,12.939646,77.343729,2025-01-17,1,Chargesheeted
624,Bangalore Urban,Theft,13.104666,77.521487,2025-12-04,21,Chargesheeted
